File Name,Moro Cojo Summer 2015 onward,,,,,,,,,,
,,,,,,,,,,,
Date and Time,Seconds     ,Pressure (PSI)                ,Temperature (C)               ,Depth (cm)                    ,,,,,,,
7/8/2015 12:40,2004000,1.329,18.42,91.234,,,,,,,
7/8/2015 13:00,2005200,1.318,18.471,90.525,,,,,,,
7/8/2015 13:20,2006400,1.318,18.471,90.525,,,,,,,
7/8/2015 13:40,2007600,1.328,18.522,91.152,,,,,,,
7/8/2015 14:00,2008800,1.319,18.522,90.544,,,,,,,
7/8/2015 14:20,2010000,1.347,18.573,92.508,,,,,,,
7/8/2015 14:40,2011200,1.335,18.573,91.657,,,,,,,
7/8/2015 15:00,2012400,1.344,18.623,92.284,,,,,,,
7/8/2015 15:20,2013600,1.341,18.623,92.041,,,,,,,
7/8/2015 15:40,2014800,1.344,18.623,92.284,,,,,,,
7/8/2015 16:00,2016000,1.35,18.674,92.668,,,,,,,
7/8/2015 16:20,2017200,1.346,18.674,92.425,,,,,,,
7/8/2015 16:40,2018400,1.353,18.674,92.911,,,,,,,
7/8/2015 17:00,2019600,1.364,18.725,93.66,,,,,,,
7/8/2015 17:20,2020800,1.361,18.725,93.417,,,,,,,
7/8/2015 17:40,2022000,1.362,18.725,93.538,,,,,,,
7/8/2015 18:00,2023200,1.379,18.776,94.651,,,,,,,
7/8/2015 18:20,2024400,1.391,18.827,95.521,,,,,,,
7/8/2015 18:40,2025600,1.389,18.827,95.399,,,,,,,
7/8/2015 19:00,2026800,1.394,18.776,95.745,,,,,,,
7/8/2015 19:20,2028000,1.404,18.827,96.371,,,,,,,
7/8/2015 19:40,2029200,1.402,18.877,96.27,,,,,,,
7/8/2015 20:00,2030400,1.422,18.877,97.606,,,,,,,
7/8/2015 20:20,2031600,1.417,18.928,97.261,,,,,,,
7/8/2015 20:40,2032800,1.416,18.877,97.242,,,,,,,
7/8/2015 21:00,2034000,1.422,18.928,97.626,,,,,,,
7/8/2015 21:20,2035200,1.433,18.928,98.355,,,,,,,
7/8/2015 21:40,2036400,1.433,18.928,98.355,,,,,,,
7/8/2015 22:00,2037600,1.42,18.928,97.504,,,,,,,
7/8/2015 22:20,2038800,1.42,18.928,97.504,,,,,,,
7/8/2015 22:40,2040000,1.429,18.928,98.112,,,,,,,
7/8/2015 23:00,2041200,1.425,18.877,97.849,,,,,,,
7/8/2015 23:20,2042400,1.425,18.877,97.849,,,,,,,
7/8/2015 23:40,2043600,1.425,18.928,97.869,,,,,,,
7/9/2015 0:00,2044800,1.417,18.928,97.261,,,,,,,
7/9/2015 0:20,2046000,1.425,18.928,97.869,,,,,,,
7/9/2015 0:40,2047200,1.418,18.928,97.383,,,,,,,
7/9/2015 1:00,2048400,1.409,18.877,96.756,,,,,,,
7/9/2015 1:20,2049600,1.406,18.877,96.513,,,,,,,
7/9/2015 1:40,2050800,1.425,18.877,97.849,,,,,,,
7/9/2015 2:00,2052000,1.425,18.877,97.849,,,,,,,
7/9/2015 2:20,2053200,1.425,18.877,97.849,,,,,,,
7/9/2015 2:40,2054400,1.416,18.877,97.242,,,,,,,
7/9/2015 3:00,2055600,1.429,18.877,98.092,,,,,,,
7/9/2015 3:20,2056800,1.439,18.877,98.821,,,,,,,
7/9/2015 3:40,2058000,1.438,18.877,98.699,,,,,,,
7/9/2015 4:00,2059200,1.436,18.877,98.578,,,,,,,
7/9/2015 4:20,2060400,1.441,18.827,98.922,,,,,,,
7/9/2015 4:40,2061600,1.462,18.827,100.38,,,,,,,
7/9/2015 5:00,2062800,1.441,18.827,98.922,,,,,,,
7/9/2015 5:20,2064000,1.456,18.776,99.996,,,,,,,
7/9/2015 5:40,2065200,1.458,18.776,100.118,,,,,,,
7/9/2015 6:00,2066400,1.467,18.776,100.725,,,,,,,
7/9/2015 6:20,2067600,1.474,18.725,101.191,,,,,,,
7/9/2015 6:40,2068800,1.484,18.725,101.92,,,,,,,
7/9/2015 7:00,2070000,1.482,18.674,101.779,,,,,,,
7/9/2015 7:20,2071200,1.495,18.674,102.629,,,,,,,
7/9/2015 7:40,2072400,1.489,18.674,102.265,,,,,,,
7/9/2015 8:00,2073600,1.507,18.623,103.46,,,,,,,
7/9/2015 8:20,2074800,1.502,18.623,103.095,,,,,,,
7/9/2015 8:40,2076000,1.505,18.623,103.338,,,,,,,
7/9/2015 9:00,2077200,1.507,18.623,103.46,,,,,,,
7/9/2015 9:20,2078400,1.509,18.623,103.581,,,,,,,
7/9/2015 9:40,2079600,1.501,18.573,103.076,,,,,,,
7/9/2015 10:00,2080800,1.473,18.573,101.132,,,,,,,
7/9/2015 10:20,2082000,1.473,18.573,101.132,,,,,,,
7/9/2015 10:40,2083200,1.439,18.573,98.824,,,,,,,
7/9/2015 11:00,2084400,1.429,18.573,98.095,,,,,,,
7/9/2015 11:20,2085600,1.418,18.522,97.347,,,,,,,
7/9/2015 11:40,2086800,1.42,18.573,97.488,,,,,,,
7/9/2015 12:00,2088000,1.439,18.573,98.824,,,,,,,
7/9/2015 12:20,2089200,1.433,18.623,98.358,,,,,,,
7/9/2015 12:40,2090400,1.434,18.623,98.479,,,,,,,
7/9/2015 13:00,2091600,1.422,18.674,97.649,,,,,,,
7/9/2015 13:20,2092800,1.429,18.674,98.135,,,,,,,
7/9/2015 13:40,2094000,1.432,18.776,98.295,,,,,,,
7/9/2015 14:00,2095200,1.432,18.776,98.295,,,,,,,
7/9/2015 14:20,2096400,1.435,18.827,98.558,,,,,,,
7/9/2015 14:40,2097600,1.443,18.877,99.064,,,,,,,
7/9/2015 15:00,2098800,1.436,18.928,98.598,,,,,,,
7/9/2015 15:20,2100000,1.456,18.979,99.954,,,,,,,
7/9/2015 15:40,2101200,1.46,19.03,100.216,,,,,,,
7/9/2015 16:00,2102400,1.462,19.08,100.358,,,,,,,
7/9/2015 16:20,2103600,1.466,19.131,100.621,,,,,,,
7/9/2015 16:40,2104800,1.471,19.131,100.985,,,,,,,
7/9/2015 17:00,2106000,1.476,19.182,101.37,,,,,,,
7/9/2015 17:20,2107200,1.482,19.283,101.774,,,,,,,
7/9/2015 17:40,2108400,1.491,19.233,102.361,,,,,,,
7/9/2015 18:00,2109600,1.491,19.283,102.381,,,,,,,
7/9/2015 18:20,2110800,1.493,19.283,102.503,,,,,,,
7/9/2015 18:40,2112000,1.5,19.283,102.989,,,,,,,
7/9/2015 19:00,2113200,1.507,19.334,103.495,,,,,,,
7/9/2015 19:20,2114400,1.506,19.334,103.373,,,,,,,
7/9/2015 19:40,2115600,1.518,19.385,104.244,,,,,,,
7/9/2015 20:00,2116800,1.525,19.334,104.71,,,,,,,
7/9/2015 20:20,2118000,1.522,19.334,104.466,,,,,,,
7/9/2015 20:40,2119200,1.521,19.283,104.447,,,,,,,
7/9/2015 21:00,2120400,1.529,19.334,104.953,,,,,,,
7/9/2015 21:20,2121600,1.532,19.334,105.196,,,,,,,
7/9/2015 21:40,2122800,1.542,19.283,105.904,,,,,,,
7/9/2015 22:00,2124000,1.537,19.283,105.54,,,,,,,
7/9/2015 22:20,2125200,1.537,19.334,105.56,,,,,,,
7/9/2015 22:40,2126400,1.539,19.334,105.681,,,,,,,
7/9/2015 23:00,2127600,1.542,19.283,105.904,,,,,,,
7/9/2015 23:20,2128800,1.505,19.283,103.353,,,,,,,
7/9/2015 23:40,2130000,1.484,19.334,101.915,,,,,,,
7/10/2015 0:00,2131200,1.458,19.283,100.073,,,,,,,
7/10/2015 0:20,2132400,1.428,19.334,98.028,,,,,,,
7/10/2015 0:40,2133600,1.41,19.334,96.813,,,,,,,
7/10/2015 1:00,2134800,1.391,19.334,95.477,,,,,,,
7/10/2015 1:20,2136000,1.369,19.334,94.019,,,,,,,
7/10/2015 1:40,2137200,1.364,19.283,93.634,,,,,,,
7/10/2015 2:00,2138400,1.362,19.334,93.533,,,,,,,
7/10/2015 2:20,2139600,1.375,19.385,94.403,,,,,,,
7/10/2015 2:40,2140800,1.389,19.385,95.375,,,,,,,
7/10/2015 3:00,2142000,1.382,19.435,94.909,,,,,,,
7/10/2015 3:20,2143200,1.393,19.486,95.658,,,,,,,
7/10/2015 3:40,2144400,1.391,19.486,95.537,,,,,,,
7/10/2015 4:00,2145600,1.408,19.587,96.67,,,,,,,
7/10/2015 4:20,2146800,1.392,19.587,95.577,,,,,,,
7/10/2015 4:40,2148000,1.401,19.638,96.204,,,,,,,
7/10/2015 5:00,2149200,1.408,19.638,96.69,,,,,,,
7/10/2015 5:20,2150400,1.417,19.688,97.318,,,,,,,
7/10/2015 5:40,2151600,1.422,19.638,97.663,,,,,,,
7/10/2015 6:00,2152800,1.431,19.638,98.27,,,,,,,
7/10/2015 6:20,2154000,1.427,19.587,98.007,,,,,,,
7/10/2015 6:40,2155200,1.442,19.587,98.979,,,,,,,
7/10/2015 7:00,2156400,1.448,19.537,99.445,,,,,,,
7/10/2015 7:20,2157600,1.454,19.537,99.809,,,,,,,
7/10/2015 7:40,2158800,1.446,19.486,99.303,,,,,,,
7/10/2015 8:00,2160000,1.468,19.486,100.761,,,,,,,
7/10/2015 8:20,2161200,1.462,19.486,100.396,,,,,,,
7/10/2015 8:40,2162400,1.464,19.435,100.498,,,,,,,
7/10/2015 9:00,2163600,1.474,19.435,101.227,,,,,,,
7/10/2015 9:20,2164800,1.474,19.385,101.207,,,,,,,
7/10/2015 9:40,2166000,1.47,19.385,100.963,,,,,,,
7/10/2015 10:00,2167200,1.484,19.334,101.915,,,,,,,
7/10/2015 10:20,2168400,1.483,19.334,101.794,,,,,,,
7/10/2015 10:40,2169600,1.484,19.334,101.915,,,,,,,
7/10/2015 11:00,2170800,1.488,19.334,102.158,,,,,,,
7/10/2015 11:20,2172000,1.481,19.334,101.672,,,,,,,
7/10/2015 11:40,2173200,1.481,19.283,101.652,,,,,,,
7/10/2015 12:00,2174400,1.483,19.334,101.794,,,,,,,
7/10/2015 12:20,2175600,1.479,19.334,101.551,,,,,,,
7/10/2015 12:40,2176800,1.488,19.334,102.158,,,,,,,
7/10/2015 13:00,2178000,1.481,19.334,101.672,,,,,,,
7/10/2015 13:20,2179200,1.49,19.385,102.3,,,,,,,
7/10/2015 13:40,2180400,1.485,19.435,101.956,,,,,,,
7/10/2015 14:00,2181600,1.491,19.486,102.34,,,,,,,
7/10/2015 14:20,2182800,1.487,19.486,102.097,,,,,,,
7/10/2015 14:40,2184000,1.491,19.537,102.36,,,,,,,
7/10/2015 15:00,2185200,1.482,19.587,101.773,,,,,,,
7/10/2015 15:20,2186400,1.484,19.638,101.915,,,,,,,
7/10/2015 15:40,2187600,1.492,19.739,102.441,,,,,,,
7/10/2015 16:00,2188800,1.491,19.79,102.34,,,,,,,
7/10/2015 16:20,2190000,1.498,19.84,102.846,,,,,,,
7/10/2015 16:40,2191200,1.495,19.891,102.623,,,,,,,
7/10/2015 17:00,2192400,1.495,19.992,102.664,,,,,,,
7/10/2015 17:20,2193600,1.508,19.992,103.514,,,,,,,
7/10/2015 17:40,2194800,1.513,20.042,103.899,,,,,,,
7/10/2015 18:00,2196000,1.529,20.093,105.013,,,,,,,
7/10/2015 18:20,2197200,1.528,20.093,104.891,,,,,,,
7/10/2015 18:40,2198400,1.519,20.093,104.284,,,,,,,
7/10/2015 19:00,2199600,1.532,20.143,105.155,,,,,,,
7/10/2015 19:20,2200800,1.529,20.093,105.013,,,,,,,
7/10/2015 19:40,2202000,1.558,20.143,106.977,,,,,,,
7/10/2015 20:00,2203200,1.547,20.093,106.228,,,,,,,
7/10/2015 20:20,2204400,1.558,20.093,106.957,,,,,,,
7/10/2015 20:40,2205600,1.558,20.093,106.957,,,,,,,
7/10/2015 21:00,2206800,1.554,20.093,106.714,,,,,,,
7/10/2015 21:20,2208000,1.552,20.042,106.572,,,,,,,
7/10/2015 21:40,2209200,1.572,20.042,107.908,,,,,,,
7/10/2015 22:00,2210400,1.573,19.992,108.009,,,,,,,
7/10/2015 22:20,2211600,1.568,19.992,107.645,,,,,,,
7/10/2015 22:40,2212800,1.568,19.941,107.625,,,,,,,
7/10/2015 23:00,2214000,1.569,19.941,107.746,,,,,,,
7/10/2015 23:20,2215200,1.589,19.941,109.083,,,,,,,
7/10/2015 23:40,2216400,1.576,19.891,108.212,,,,,,,
7/11/2015 0:00,2217600,1.534,19.891,105.296,,,,,,,
7/11/2015 0:20,2218800,1.501,19.84,103.089,,,,,,,
7/11/2015 0:40,2220000,1.475,19.79,101.246,,,,,,,
7/11/2015 1:00,2221200,1.432,19.79,98.33,,,,,,,
7/11/2015 1:20,2222400,1.407,19.79,96.629,,,,,,,
7/11/2015 1:40,2223600,1.39,19.79,95.414,,,,,,,
7/11/2015 2:00,2224800,1.372,19.79,94.199,,,,,,,
7/11/2015 2:20,2226000,1.358,19.79,93.227,,,,,,,
7/11/2015 2:40,2227200,1.337,19.84,91.789,,,,,,,
7/11/2015 3:00,2228400,1.324,19.84,90.939,,,,,,,
7/11/2015 3:20,2229600,1.305,19.891,89.622,,,,,,,
7/11/2015 3:40,2230800,1.313,19.992,90.149,,,,,,,
7/11/2015 4:00,2232000,1.352,20.244,92.802,,,,,,,
7/11/2015 4:20,2233200,1.348,20.295,92.579,,,,,,,
7/11/2015 4:40,2234400,1.355,20.295,93.065,,,,,,,
7/11/2015 5:00,2235600,1.354,20.345,92.964,,,,,,,
7/11/2015 5:20,2236800,1.356,20.345,93.086,,,,,,,
7/11/2015 5:40,2238000,1.372,20.345,94.18,,,,,,,
7/11/2015 6:00,2239200,1.377,20.295,94.524,,,,,,,
7/11/2015 6:20,2240400,1.395,20.345,95.759,,,,,,,
7/11/2015 6:40,2241600,1.393,20.295,95.617,,,,,,,
7/11/2015 7:00,2242800,1.406,20.244,96.569,,,,,,,
7/11/2015 7:20,2244000,1.399,20.244,96.083,,,,,,,
7/11/2015 7:40,2245200,1.417,20.194,97.278,,,,,,,
7/11/2015 8:00,2246400,1.425,20.093,97.844,,,,,,,
7/11/2015 8:20,2247600,1.416,20.093,97.237,,,,,,,
7/11/2015 8:40,2248800,1.434,20.042,98.432,,,,,,,
7/11/2015 9:00,2250000,1.446,19.992,99.262,,,,,,,
7/11/2015 9:20,2251200,1.438,19.941,98.755,,,,,,,
7/11/2015 9:40,2252400,1.445,19.941,99.241,,,,,,,
7/11/2015 10:00,2253600,1.449,19.891,99.464,,,,,,,
7/11/2015 10:20,2254800,1.456,19.891,99.95,,,,,,,
7/11/2015 10:40,2256000,1.445,19.891,99.221,,,,,,,
7/11/2015 11:00,2257200,1.447,19.84,99.322,,,,,,,
7/11/2015 11:20,2258400,1.455,19.84,99.93,,,,,,,
7/11/2015 11:40,2259600,1.457,19.84,100.051,,,,,,,
7/11/2015 12:00,2260800,1.448,19.84,99.444,,,,,,,
7/11/2015 12:20,2262000,1.452,19.84,99.687,,,,,,,
7/11/2015 12:40,2263200,1.463,19.84,100.416,,,,,,,
7/11/2015 13:00,2264400,1.454,19.891,99.829,,,,,,,
7/11/2015 13:20,2265600,1.465,19.891,100.558,,,,,,,
7/11/2015 13:40,2266800,1.467,19.941,100.7,,,,,,,
7/11/2015 14:00,2268000,1.472,19.941,101.064,,,,,,,
7/11/2015 14:20,2269200,1.49,19.992,102.299,,,,,,,
7/11/2015 14:40,2270400,1.485,19.992,101.935,,,,,,,
7/11/2015 15:00,2271600,1.475,20.093,101.246,,,,,,,
7/11/2015 15:20,2272800,1.484,20.143,101.874,,,,,,,
7/11/2015 15:40,2274000,1.489,20.194,102.259,,,,,,,
7/11/2015 16:00,2275200,1.493,20.244,102.522,,,,,,,
7/11/2015 16:20,2276400,1.483,20.295,101.814,,,,,,,
7/11/2015 16:40,2277600,1.494,20.396,102.584,,,,,,,
7/11/2015 17:00,2278800,1.507,20.497,103.476,,,,,,,
7/11/2015 17:20,2280000,1.499,20.547,102.889,,,,,,,
7/11/2015 17:40,2281200,1.513,20.648,103.902,,,,,,,
7/11/2015 18:00,2282400,1.515,20.648,104.023,,,,,,,
7/11/2015 18:20,2283600,1.521,20.698,104.409,,,,,,,
7/11/2015 18:40,2284800,1.522,20.698,104.53,,,,,,,
7/11/2015 19:00,2286000,1.528,20.698,104.894,,,,,,,
7/11/2015 19:20,2287200,1.542,20.698,105.866,,,,,,,
7/11/2015 19:40,2288400,1.538,20.698,105.624,,,,,,,
7/11/2015 20:00,2289600,1.54,20.698,105.745,,,,,,,
7/11/2015 20:20,2290800,1.553,20.698,106.596,,,,,,,
7/11/2015 20:40,2292000,1.559,20.648,107.061,,,,,,,
7/11/2015 21:00,2293200,1.572,20.648,107.912,,,,,,,
7/11/2015 21:20,2294400,1.564,20.547,107.385,,,,,,,
7/11/2015 21:40,2295600,1.564,20.547,107.385,,,,,,,
7/11/2015 22:00,2296800,1.578,20.446,108.315,,,,,,,
7/11/2015 22:20,2298000,1.583,20.396,108.659,,,,,,,
7/11/2015 22:40,2299200,1.579,20.345,108.396,,,,,,,
7/11/2015 23:00,2300400,1.589,20.345,109.125,,,,,,,
7/11/2015 23:20,2301600,1.587,20.244,108.962,,,,,,,
7/11/2015 23:40,2302800,1.589,20.244,109.084,,,,,,,
7/12/2015 0:00,2304000,1.582,20.244,108.597,,,,,,,
7/12/2015 0:20,2305200,1.578,20.194,108.334,,,,,,,
7/12/2015 0:40,2306400,1.532,20.143,105.155,,,,,,,
7/12/2015 1:00,2307600,1.496,20.093,102.704,,,,,,,
7/12/2015 1:20,2308800,1.469,20.042,100.862,,,,,,,
7/12/2015 1:40,2310000,1.439,20.093,98.816,,,,,,,
7/12/2015 2:00,2311200,1.411,20.093,96.872,,,,,,,
7/12/2015 2:20,2312400,1.391,20.042,95.516,,,,,,,
7/12/2015 2:40,2313600,1.377,20.042,94.543,,,,,,,
7/12/2015 3:00,2314800,1.358,20.042,93.207,,,,,,,
7/12/2015 3:20,2316000,1.344,20.093,92.255,,,,,,,
7/12/2015 3:40,2317200,1.33,20.093,91.283,,,,,,,
7/12/2015 4:00,2318400,1.319,20.194,90.595,,,,,,,
7/12/2015 4:20,2319600,1.302,20.244,89.4,,,,,,,
7/12/2015 4:40,2320800,1.299,20.396,89.218,,,,,,,
7/12/2015 5:00,2322000,1.297,20.598,89.056,,,,,,,
7/12/2015 5:20,2323200,1.346,20.749,92.399,,,,,,,
7/12/2015 5:40,2324400,1.337,20.799,91.812,,,,,,,
7/12/2015 6:00,2325600,1.348,20.799,92.541,,,,,,,
7/12/2015 6:20,2326800,1.363,20.749,93.614,,,,,,,
7/12/2015 6:40,2328000,1.36,20.749,93.371,,,,,,,
7/12/2015 7:00,2329200,1.365,20.749,93.736,,,,,,,
7/12/2015 7:20,2330400,1.381,20.749,94.829,,,,,,,
7/12/2015 7:40,2331600,1.381,20.749,94.829,,,,,,,
7/12/2015 8:00,2332800,1.389,20.799,95.336,,,,,,,
7/12/2015 8:20,2334000,1.381,20.749,94.829,,,,,,,
7/12/2015 8:40,2335200,1.404,20.799,96.43,,,,,,,
7/12/2015 9:00,2336400,1.411,20.749,96.895,,,,,,,
7/12/2015 9:20,2337600,1.417,20.749,97.26,,,,,,,
7/12/2015 9:40,2338800,1.411,20.698,96.875,,,,,,,
7/12/2015 10:00,2340000,1.414,20.698,97.118,,,,,,,
7/12/2015 10:20,2341200,1.416,20.698,97.239,,,,,,,
7/12/2015 10:40,2342400,1.418,20.648,97.34,,,,,,,
7/12/2015 11:00,2343600,1.432,20.598,98.291,,,,,,,
7/12/2015 11:20,2344800,1.428,20.598,98.049,,,,,,,
7/12/2015 11:40,2346000,1.447,20.547,99.365,,,,,,,
7/12/2015 12:00,2347200,1.433,20.547,98.393,,,,,,,
7/12/2015 12:20,2348400,1.433,20.547,98.393,,,,,,,
7/12/2015 12:40,2349600,1.444,20.547,99.122,,,,,,,
7/12/2015 13:00,2350800,1.444,20.547,99.122,,,,,,,
7/12/2015 13:20,2352000,1.456,20.547,99.973,,,,,,,
7/12/2015 13:40,2353200,1.449,20.598,99.507,,,,,,,
7/12/2015 14:00,2354400,1.444,20.547,99.122,,,,,,,
7/12/2015 14:20,2355600,1.456,20.598,99.993,,,,,,,
7/12/2015 14:40,2356800,1.45,20.648,99.527,,,,,,,
7/12/2015 15:00,2358000,1.45,20.698,99.548,,,,,,,
7/12/2015 15:20,2359200,1.453,20.698,99.791,,,,,,,
7/12/2015 15:40,2360400,1.45,20.749,99.568,,,,,,,
7/12/2015 16:00,2361600,1.458,20.799,100.075,,,,,,,
7/12/2015 16:20,2362800,1.453,20.85,99.731,,,,,,,
7/12/2015 16:40,2364000,1.46,20.9,100.238,,,,,,,
7/12/2015 17:00,2365200,1.473,20.95,101.11,,,,,,,
7/12/2015 17:20,2366400,1.475,21.051,101.272,,,,,,,
7/12/2015 17:40,2367600,1.477,21.101,101.414,,,,,,,
7/12/2015 18:00,2368800,1.483,21.152,101.8,,,,,,,
7/12/2015 18:20,2370000,1.504,21.152,103.258,,,,,,,
7/12/2015 18:40,2371200,1.487,21.202,102.064,,,,,,,
7/12/2015 19:00,2372400,1.499,21.152,102.893,,,,,,,
7/12/2015 19:20,2373600,1.497,21.152,102.772,,,,,,,
7/12/2015 19:40,2374800,1.504,21.101,103.238,,,,,,,
7/12/2015 20:00,2376000,1.518,21.101,104.21,,,,,,,
7/12/2015 20:20,2377200,1.53,21.051,105.039,,,,,,,
7/12/2015 20:40,2378400,1.533,21.001,105.262,,,,,,,
7/12/2015 21:00,2379600,1.543,20.95,105.97,,,,,,,
7/12/2015 21:20,2380800,1.548,20.85,106.293,,,,,,,
7/12/2015 21:40,2382000,1.555,20.799,106.759,,,,,,,
7/12/2015 22:00,2383200,1.558,20.749,106.981,,,,,,,
7/12/2015 22:20,2384400,1.554,20.698,106.717,,,,,,,
7/12/2015 22:40,2385600,1.564,20.598,107.405,,,,,,,
7/12/2015 23:00,2386800,1.564,20.547,107.385,,,,,,,
7/12/2015 23:20,2388000,1.569,20.497,107.728,,,,,,,
7/12/2015 23:40,2389200,1.563,20.396,107.323,,,,,,,
7/13/2015 0:00,2390400,1.572,20.345,107.91,,,,,,,
7/13/2015 0:20,2391600,1.575,20.295,108.132,,,,,,,
7/13/2015 0:40,2392800,1.568,20.244,107.625,,,,,,,
7/13/2015 1:00,2394000,1.573,20.244,107.99,,,,,,,
7/13/2015 1:20,2395200,1.514,20.194,103.96,,,,,,,
7/13/2015 1:40,2396400,1.477,20.143,101.388,,,,,,,
7/13/2015 2:00,2397600,1.448,20.143,99.444,,,,,,,
7/13/2015 2:20,2398800,1.425,20.143,97.865,,,,,,,
7/13/2015 2:40,2400000,1.413,20.093,96.994,,,,,,,
7/13/2015 3:00,2401200,1.389,20.042,95.394,,,,,,,
7/13/2015 3:20,2402400,1.375,20.042,94.422,,,,,,,
7/13/2015 3:40,2403600,1.342,20.042,92.113,,,,,,,
7/13/2015 4:00,2404800,1.322,20.042,90.777,,,,,,,
7/13/2015 4:20,2406000,1.31,20.093,89.946,,,,,,,
7/13/2015 4:40,2407200,1.293,20.143,88.752,,,,,,,
7/13/2015 5:00,2408400,1.275,20.194,87.557,,,,,,,
7/13/2015 5:20,2409600,1.268,20.244,87.091,,,,,,,
7/13/2015 5:40,2410800,1.256,20.295,86.261,,,,,,,
7/13/2015 6:00,2412000,1.268,20.396,87.03,,,,,,,
7/13/2015 6:20,2413200,1.309,20.497,89.866,,,,,,,
7/13/2015 6:40,2414400,1.302,20.497,89.38,,,,,,,
7/13/2015 7:00,2415600,1.299,20.547,89.157,,,,,,,
7/13/2015 7:20,2416800,1.318,20.598,90.515,,,,,,,
7/13/2015 7:40,2418000,1.315,20.598,90.272,,,,,,,
7/13/2015 8:00,2419200,1.322,20.598,90.758,,,,,,,
7/13/2015 8:20,2420400,1.324,20.598,90.879,,,,,,,
7/13/2015 8:40,2421600,1.333,20.648,91.507,,,,,,,
7/13/2015 9:00,2422800,1.324,20.598,90.879,,,,,,,
7/13/2015 9:20,2424000,1.343,20.598,92.216,,,,,,,
7/13/2015 9:40,2425200,1.329,20.598,91.244,,,,,,,
7/13/2015 10:00,2426400,1.345,20.598,92.338,,,,,,,
7/13/2015 10:20,2427600,1.35,20.598,92.702,,,,,,,
7/13/2015 10:40,2428800,1.353,20.547,92.924,,,,,,,
7/13/2015 11:00,2430000,1.364,20.547,93.654,,,,,,,
7/13/2015 11:20,2431200,1.367,20.497,93.876,,,,,,,
7/13/2015 11:40,2432400,1.373,20.497,94.241,,,,,,,
7/13/2015 12:00,2433600,1.371,20.446,94.099,,,,,,,
7/13/2015 12:20,2434800,1.371,20.446,94.099,,,,,,,
7/13/2015 12:40,2436000,1.371,20.497,94.119,,,,,,,
7/13/2015 13:00,2437200,1.38,20.497,94.727,,,,,,,
7/13/2015 13:20,2438400,1.367,20.446,93.856,,,,,,,
7/13/2015 13:40,2439600,1.378,20.497,94.605,,,,,,,
7/13/2015 14:00,2440800,1.373,20.547,94.261,,,,,,,
7/13/2015 14:20,2442000,1.384,20.547,94.99,,,,,,,
7/13/2015 14:40,2443200,1.384,20.547,94.99,,,,,,,
7/13/2015 15:00,2444400,1.377,20.598,94.525,,,,,,,
7/13/2015 15:20,2445600,1.381,20.698,94.809,,,,,,,
7/13/2015 15:40,2446800,1.383,20.749,94.951,,,,,,,
7/13/2015 16:00,2448000,1.374,20.749,94.343,,,,,,,
7/13/2015 16:20,2449200,1.375,20.85,94.385,,,,,,,
7/13/2015 16:40,2450400,1.384,20.9,95.013,,,,,,,
7/13/2015 17:00,2451600,1.374,21.001,94.325,,,,,,,
7/13/2015 17:20,2452800,1.376,21.051,94.467,,,,,,,
7/13/2015 17:40,2454000,1.385,21.101,95.095,,,,,,,
7/13/2015 18:00,2455200,1.391,21.152,95.481,,,,,,,
7/13/2015 18:20,2456400,1.4,21.202,96.109,,,,,,,
7/13/2015 18:40,2457600,1.399,21.302,96.029,,,,,,,
7/13/2015 19:00,2458800,1.411,21.353,96.9,,,,,,,
7/13/2015 19:20,2460000,1.415,21.403,97.165,,,,,,,
7/13/2015 19:40,2461200,1.433,21.503,98.422,,,,,,,
7/13/2015 20:00,2462400,1.432,21.503,98.3,,,,,,,
7/13/2015 20:20,2463600,1.439,21.554,98.807,,,,,,,
7/13/2015 20:40,2464800,1.453,21.554,99.779,,,,,,,
7/13/2015 21:00,2466000,1.469,21.503,100.852,,,,,,,
7/13/2015 21:20,2467200,1.474,21.403,101.175,,,,,,,
7/13/2015 21:40,2468400,1.473,21.252,101.112,,,,,,,
7/13/2015 22:00,2469600,1.486,21.152,102.043,,,,,,,
7/13/2015 22:20,2470800,1.493,21.051,102.488,,,,,,,
7/13/2015 22:40,2472000,1.497,20.95,102.811,,,,,,,
7/13/2015 23:00,2473200,1.5,20.85,103.012,,,,,,,
7/13/2015 23:20,2474400,1.505,20.749,103.336,,,,,,,
7/13/2015 23:40,2475600,1.507,20.698,103.436,,,,,,,
7/14/2015 0:00,2476800,1.496,20.648,102.687,,,,,,,
7/14/2015 0:20,2478000,1.5,20.547,103.01,,,,,,,
7/14/2015 0:40,2479200,1.514,20.497,103.962,,,,,,,
7/14/2015 1:00,2480400,1.508,20.396,103.556,,,,,,,
7/14/2015 1:20,2481600,1.517,20.396,104.164,,,,,,,
7/14/2015 1:40,2482800,1.509,20.295,103.637,,,,,,,
7/14/2015 2:00,2484000,1.451,20.295,99.627,,,,,,,
7/14/2015 2:20,2485200,1.428,20.244,98.027,,,,,,,
7/14/2015 2:40,2486400,1.39,20.194,95.455,,,,,,,
7/14/2015 3:00,2487600,1.369,20.194,93.997,,,,,,,
7/14/2015 3:20,2488800,1.355,20.194,93.025,,,,,,,
7/14/2015 3:40,2490000,1.331,20.093,91.404,,,,,,,
7/14/2015 4:00,2491200,1.318,20.194,90.473,,,,,,,
7/14/2015 4:20,2492400,1.3,20.143,89.238,,,,,,,
